user,item
20828,3203
5313,3203
20426,3203
14199,3203
13547,3203
1261,3203
16913,3203
19970,3203
12700,3203
20109,3203
20829,3203
2773,3203
13026,3203
3131,3203
19444,3203
5200,3203
2808,3203
10526,3203
10585,3203
20457,3203
1023,3203
1924,3203
17030,3203
3582,3203
19896,3203
10762,3203
20826,3204
6813,3204
3161,3204
8147,3204
13801,3204
4800,3204
16195,3204
793,3204
20830,3204
19207,3204
7567,3204
20831,3204
6551,3204
17660,3204
8262,3204
8334,3204
2399,3204
4657,3204
6795,3204
4362,3204
13544,3204
20538,3204
15284,3204
16221,3204
10574,3204
8138,3204
14706,3204
17854,3204
18991,3204
1903,3204
1252,3204
8906,3204
5481,3204
20816,3204
10870,3204
20832,3204
2865,3204
8126,3204
4268,3204
20833,3204
5247,3204
18342,3204
715,3204
5488,3204
236,3204
11649,3204
802,3204
1358,3204
11323,3204
10283,3204
13204,3204
1860,3204
13613,3204
4754,3204
19898,3204
56,3205
11075,3205
1264,3205
1903,3205
10764,3205
4291,3205
4814,3205
10827,3205
12934,3205
10763,3205
6051,3205
17657,3205
2851,3205
5489,3205
9419,3205
2857,3205
18508,3205
11771,3205
8108,3205
12145,3205
234,3205
17655,3205
13259,3205
6524,3205
6556,3205
20834,3205
11801,3206
20835,3206
6908,3206
10465,3206
7794,3206
1206,3206
8405,3206
20836,3206
5085,3206
5734,3206
17733,3206
19980,3206
2486,3206
2745,3206
13330,3206
18996,3206
11989,3206
4787,3206
18,3206
14045,3206
9680,3206
2530,3206
3903,3206
3886,3206
2527,3206
14885,3206
14043,3206
14678,3206
2550,3206
16721,3206
8256,3206
14046,3206
66,3206
4784,3206
18584,3206
2525,3206
15914,3206
9714,3206
20574,3206
19738,3206
10579,3206
2482,3206
9719,3206
7134,3206
9368,3206
15809,3206
4770,3206
15677,3206
2859,3206
5523,3206
16716,3206
495,3206
20837,3206
11418,3207
14066,3207
807,3207
20838,3207
6813,3207
18979,3207
15985,3207
20839,3207
22,3207
10756,3207
15848,3207
19754,3207
5145,3207
32,3207
19908,3207
15794,3207
66,3207
19189,3207
11635,3207
13846,3207
8958,3207
13509,3207
20840,3207
3072,3207
2483,3207
9253,3207
20388,3207
4642,3207
10351,3207
9732,3207
1369,3207
1330,3207
13661,3207
16235,3207
5915,3207
34,3207
4779,3207
5456,3207
3499,3207
728,3207
3085,3207
20755,3207
9047,3207
14469,3207
20841,3207
13440,3207
743,3207
961,3207
4747,3208
5430,3208
1206,3208
16955,3208
8328,3208
3146,3208
11797,3208
10837,3208
20842,3208
915,3208
12662,3208
13547,3208
17529,3208
20646,3208
18109,3208
14439,3208
20843,3208
20844,3208
5313,3208
2771,3208
11669,3208
214,3209
3319,3209
10589,3209
5374,3209
3335,3209
20191,3209
10576,3209
1247,3209
8386,3209
5291,3209
12612,3209
9437,3209
4696,3209
2528,3209
2466,3209
17713,3209
18727,3209
5301,3209
12095,3209
10587,3209
10470,3209
10469,3209
10482,3209
8047,3209
9453,3209
14079,3209
2527,3209
1264,3209
11980,3209
9478,3209
10478,3209
20845,3209
3404,3209
18618,3209
10573,3209
6818,3209
17391,3209
20846,3209
3153,3209
2858,3209
18726,3209
18410,3209
10491,3209
15283,3209
19883,3209
10479,3209
17318,3209
2859,3209
7305,3209
5009,3209
20847,3209
2789,3209
1276,3209
49,3210
3662,3210
3888,3210
19751,3210
17532,3210
20848,3210
20150,3210
8961,3210
6507,3210
11695,3210
13441,3210
20838,3210
9684,3210
4779,3210
105,3210
20849,3210
3884,3210
33,3210
2560,3210
6200,3210
1367,3210
969,3210
428,3210
20850,3210
999,3210
9693,3210
16778,3210
5904,3210
15980,3210
2736,3210
8963,3210
56,3210
9621,3210
8227,3210
16605,3210
15903,3210
17961,3210
13437,3210
8261,3210
9038,3210
3890,3210
79,3210
83,3210
9057,3210
32,3210
4267,3210
76,3210
5901,3210
16779,3210
425,3210
8965,3210
102,3210
19332,3210
17386,3210
61,3210
54,3210
958,3210
20851,3210
10360,3210
97,3210
14132,3210
6506,3210
20852,3210
86,3210
17958,3210
8980,3210
18911,3210
7108,3210
13175,3210
18899,3210
6515,3210
20694,3210
1371,3210
62,3210
4820,3210
5911,3210
55,3210
8970,3210
100,3210
17962,3210
7713,3210
20795,3210
13660,3210
16411,3210
18816,3210
20853,3210
9703,3210
16709,3210
17534,3210
13174,3210
20854,3210
20855,3210
1365,3210
9728,3210
57,3210
17045,3210
8974,3210
5936,3210
9059,3210
53,3210
20856,3210
9041,3210
5071,3210
9043,3210
84,3210
10752,3210
106,3210
16254,3210
13305,3210
20857,3210
12989,3210
85,3210
101,3210
15900,3210
18503,3210
8990,3210
12002,3210
2433,3210
19665,3210
5096,3210
20858,3210
9062,3210
16749,3210
3575,3210
20771,3211
19638,3211
5152,3211
13623,3211
20652,3211
1961,3211
4698,3211
14850,3211
20859,3211
20076,3211
5181,3211
1483,3211
11969,3211
7408,3211
12946,3211
8623,3211
14513,3211
20860,3211
9620,3211
10247,3211
19512,3211
16617,3211
7934,3211
3264,3211
14022,3211
11807,3211
12507,3211
8771,3211
10987,3211
16738,3211
10023,3211
17983,3211
5809,3211
390,3211
3820,3211
10298,3211
13806,3211
5666,3211
18410,3211
15606,3211
9729,3211
18404,3211
4730,3211
15309,3211
11023,3211
10292,3211
10328,3211
5190,3211
11995,3211
14262,3211
737,3211
19771,3211
10910,3211
15715,3211
20383,3211
7948,3211
3564,3211
4309,3211
1767,3211
12996,3211
10248,3211
20861,3211
3319,3212
19566,3212
6543,3212
253,3212
20862,3212
2221,3212
2218,3212
13171,3212
7462,3212
14072,3212
6541,3212
14474,3213
5655,3213
16258,3213
19150,3213
13260,3213
10393,3213
9118,3213
15557,3213
18882,3213
13446,3213
10426,3213
10220,3213
12343,3213
16994,3213
10980,3213
11770,3214
19181,3214
18577,3214
2764,3214
19178,3214
6664,3214
3193,3214
17873,3214
3288,3214
12060,3214
2810,3214
215,3214
19106,3214
10084,3214
98,3214
4298,3214
521,3214
20645,3214
14154,3214
7795,3214
14079,3214
3555,3214
6110,3214
11042,3214
20863,3214
12251,3214
13132,3214
10507,3214
2013,3214
13029,3214
6628,3214
8365,3214
17556,3214
6661,3214
10529,3214
16630,3214
15227,3214
9411,3214
5912,3214
13185,3214
10239,3214
20864,3214
10078,3214
8828,3214
509,3214
19962,3214
5660,3214
4706,3214
10492,3214
1292,3214
8047,3214
2861,3214
1903,3214
9278,3214
11007,3214
20865,3214
553,3214
16016,3214
10028,3214
1264,3214
19511,3214
9619,3214
1936,3214
3078,3214
5650,3214
9097,3214
3197,3214
12094,3214
18868,3214
15413,3214
2782,3214
10085,3214
6497,3214
19202,3214
1248,3214
2518,3214
3885,3214
11780,3214
7303,3214
10557,3214
12258,3214
1276,3214
246,3214
7388,3214
1290,3214
12935,3214
6818,3214
4629,3214
7156,3214
19527,3214
17619,3214
3118,3214
4073,3214
13293,3214
895,3215
10529,3215
7100,3215
20866,3215
13303,3215
20867,3215
814,3215
19440,3215
7548,3215
8623,3215
20868,3215
9941,3215
736,3215
5665,3215
18072,3215
1621,3215
774,3215
20869,3215
4049,3215
12609,3215
14092,3215
14417,3215
2770,3215
18583,3215
20870,3215
9421,3215
18942,3215
7587,3215
8328,3215
20871,3215
16620,3215
8787,3215
4727,3215
10157,3215
5158,3215
5276,3215
11416,3215
16618,3215
18222,3215
5141,3215
722,3215
10876,3215
14855,3215
3406,3215
721,3215
20872,3215
10376,3215
559,3215
16224,3215
16567,3215
5073,3215
16654,3215
8334,3215
2804,3215
14439,3215
5466,3215
5488,3215
9870,3215
20823,3215
10330,3215
14719,3215
17672,3215
15265,3215
7584,3215
3678,3215
20873,3215
6891,3215
8412,3215
2032,3215
5268,3215
4073,3215
743,3215
7397,3216
13642,3216
11970,3216
11742,3216
10871,3216
6407,3216
10098,3216
13655,3216
8623,3216
6065,3216
378,3216
1256,3216
13573,3216
20874,3216
4312,3216
20145,3216
12580,3216
16809,3216
2015,3216
15872,3216
12656,3216
3944,3216
20875,3216
20876,3216
5986,3216
10364,3216
3823,3216
16745,3216
15377,3216
9401,3216
20870,3216
18406,3216
2019,3216
10504,3216
9487,3216
8822,3216
15369,3216
4047,3216
10555,3216
6553,3216
10088,3216
5664,3216
13942,3216
12142,3217
4991,3217
12252,3217
12016,3217
2028,3217
13611,3217
2550,3217
1571,3217
18430,3217
2778,3217
10522,3217
20877,3217
13295,3217
9885,3217
5498,3217
19278,3217
20283,3217
20878,3217
10589,3217
4271,3217
19576,3217
5287,3217
10454,3217
6017,3217
17856,3217
19000,3218
2764,3218
20879,3218
12931,3218
18487,3218
3687,3218
730,3218
1186,3218
12506,3218
3194,3218
368,3218
20880,3218
14333,3218
11309,3218
6856,3218
10574,3218
20881,3218
11429,3218
2787,3218
20227,3218
3103,3218
20882,3218
7397,3218
4270,3218
3235,3218
12635,3218
7549,3218
3095,3218
6751,3218
2783,3218
18923,3218
4332,3218
11887,3218
17197,3218
5381,3218
12250,3218
10840,3218
18262,3218
1562,3218
17605,3218
2786,3218
949,3218
10572,3218
17796,3218
10484,3218
8820,3218
13661,3218
4290,3218
6483,3218
18926,3218
8331,3218
17661,3218
15702,3218
810,3218
805,3218
5234,3218
18927,3218
1034,3218
13677,3219
10731,3219
10454,3219
17388,3219
4273,3219
10574,3219
19997,3219
12617,3219
13666,3219
3105,3219
4991,3219
894,3219
13348,3219
15744,3219
3669,3219
12925,3219
8327,3219
17515,3219
20538,3219
2773,3219
6537,3219
2792,3219
20877,3219
6413,3219
19865,3219
9248,3219
12250,3219
17022,3219
5914,3219
12523,3219
17605,3219
4131,3219
19922,3219
10848,3219
697,3219
17844,3219
14438,3219
755,3219
13696,3219
6486,3219
20883,3219
12052,3219
3559,3219
5424,3219
727,3219
624,3219
3178,3219
1625,3220
12643,3220
9618,3220
4972,3220
5210,3220
4290,3220
12759,3220
1601,3220
16625,3220
13655,3220
4172,3220
14866,3220
1531,3220
9518,3220
4089,3220
18402,3220
3587,3220
9264,3220
6819,3220
4362,3221
20129,3221
17451,3221
20884,3221
17797,3221
15661,3221
20114,3221
1258,3221
2774,3221
19922,3221
9338,3221
9248,3221
16131,3221
8327,3221
10589,3221
8329,3221
12250,3221
513,3221
15296,3221
13261,3221
1791,3221
779,3221
20885,3221
10186,3222
3966,3222
11472,3222
14342,3222
8449,3222
3812,3222
4719,3222
1705,3222
20886,3222
18358,3222
12267,3222
13231,3222
3943,3222
4356,3222
1651,3222
11894,3222
17308,3222
20210,3222
10599,3222
14539,3222
17355,3222
1561,3222
1727,3222
8064,3222
10630,3222
11515,3222
1878,3222
13920,3222
10644,3222
20887,3223
18221,3223
3900,3223
17796,3223
1795,3223
17521,3223
3226,3223
4913,3223
5064,3223
17954,3223
20253,3223
5460,3223
15358,3224
6664,3224
15661,3224
6818,3224
20877,3224
7872,3224
20888,3224
15375,3224
13205,3224
1292,3224
7296,3224
9402,3224
19511,3224
20889,3224
11042,3224
4629,3224
856,3224
2808,3224
10085,3224
12047,3224
20890,3225
256,3225
3849,3225
18572,3225
19318,3225
12980,3225
15957,3225
20799,3225
7956,3225
13537,3225
15825,3225
12528,3225
5527,3225
19828,3225
20891,3225
20415,3225
9803,3225
16135,3226
943,3226
16027,3226
7248,3226
5181,3226
3790,3226
19810,3226
10857,3226
895,3226
5438,3226
5169,3226
8754,3226
5398,3226
4302,3226
5223,3226
9845,3226
15633,3226
3676,3226
1202,3226
10840,3226
12953,3226
7243,3226
1775,3226
8126,3226
20196,3226
9437,3226
12513,3226
14049,3226
7253,3226
18192,3226
1667,3227
18180,3227
13904,3227
14310,3227
17411,3227
12300,3227
890,3227
8043,3227
18185,3227
1627,3227
5363,3227
10655,3227
4008,3227
7853,3227
4013,3227
14730,3227
14562,3228
2877,3228
11451,3228
17806,3228
1668,3228
16793,3228
6683,3228
7231,3228
944,3228
865,3228
14342,3228
1713,3228
5446,3228
9514,3228
6692,3228
9937,3228
1231,3228
373,3228
740,3228
17812,3228
4081,3228
19507,3228
18032,3228
1891,3228
20892,3228
11450,3228
17157,3228
20893,3228
458,3228
17503,3228
911,3228
602,3228
18031,3228
3172,3228
1761,3228
3806,3228
18181,3228
11454,3228
10540,3228
8429,3228
18033,3228
20894,3228
11655,3228
11671,3228
13907,3228
8346,3228
10927,3228
2302,3228
3174,3228
19268,3228
14873,3228
19964,3228
16028,3228
5180,3228
18882,3228
13856,3228
20895,3228
1810,3228
1200,3228
20896,3228
17793,3228
13657,3228
12035,3228
3931,3228
3694,3228
947,3228
19532,3228
17262,3228
11496,3228
16630,3228
4915,3228
12930,3228
11476,3228
4632,3228
13857,3228
17005,3228
12699,3228
3800,3228
15727,3228
8832,3228
11435,3228
1030,3228
5645,3228
19883,3228
12921,3228
4304,3228
8773,3228
7896,3228
12272,3228
11497,3228
20897,3228
11445,3228
15707,3228
11309,3228
13347,3228
3932,3228
615,3228
20898,3228
20196,3228
18682,3228
3950,3228
3973,3228
13124,3228
10323,3228
392,3228
978,3228
1580,3228
16586,3228
20268,3228
12919,3228
20669,3228
14359,3228
20205,3228
2300,3228
20899,3228
15851,3228
385,3228
16582,3228
11589,3228
1632,3228
1931,3228
19411,3228
5463,3228
18883,3228
5468,3228
17686,3228
949,3228
3142,3228
15536,3228
7652,3228
20198,3228
3813,3228
12181,3228
3807,3228
1900,3228
2032,3228
1578,3228
13512,3228
17300,3228
12185,3228
20900,3228
12940,3228
8301,3228
1801,3228
2102,3228
7790,3228
20282,3228
17364,3228
14788,3228
4012,3228
6136,3228
11529,3228
408,3228
1241,3228
8480,3228
4914,3228
20489,3228
20901,3228
17441,3228
15607,3228
20642,3228
19977,3228
3818,3228
20902,3228
8841,3228
20204,3228
12739,3228
9708,3228
4921,3228
11352,3228
11549,3228
1679,3228
17296,3228
2083,3229
4075,3229
5420,3229
5421,3229
630,3229
20903,3229
11407,3229
1614,3229
20904,3229
5278,3229
7498,3229
15689,3229
12823,3229
4718,3229
13313,3229
13244,3229
3957,3229
1645,3229
15345,3229
20223,3229
2085,3229
11608,3229
10031,3229
18221,3229
20285,3229
9306,3229
18762,3229
1364,3229
20126,3229
14830,3229
5,3229
5353,3229
10777,3229
11826,3229
10737,3229
12684,3229
17460,3229
20418,3229
11055,3229
10560,3229
10328,3229
7101,3229
10601,3229
6291,3229
7979,3229
1630,3229
10417,3229
18862,3229
4244,3229
11570,3229
10523,3229
20905,3229
3545,3229
7368,3229
942,3229
20051,3229
15029,3229
17386,3229
12988,3229
20237,3229
10533,3229
4622,3229
12625,3229
15675,3229
8088,3229
4997,3229
9121,3229
3921,3229
13889,3229
11504,3229
8474,3229
166,3229
13363,3229
9603,3229
4028,3229
15624,3229
12731,3229
15672,3229
20906,3229
13648,3229
2099,3229
641,3229
2796,3229
17083,3229
14345,3229
4970,3229
10593,3229
7640,3229
12888,3229
3994,3229
20907,3229
11662,3229
20610,3229
20908,3229
12773,3229
17038,3229
8478,3229
14867,3229
1661,3229
11825,3229
20909,3229
12962,3229
16487,3229
14261,3229
594,3229
18358,3229
17502,3229
20910,3229
5311,3229
9711,3229
15666,3229
10008,3229
10608,3229
5073,3229
7644,3229
12159,3229
8091,3229
20911,3229
11307,3229
18040,3229
15694,3229
1165,3229
5371,3229
4365,3229
13636,3229
20219,3229
7649,3229
441,3229
14769,3229
12321,3229
3501,3229
6605,3229
593,3229
16845,3229
11317,3229
5402,3229
11761,3229
16136,3229
12785,3229
16394,3229
9242,3229
11320,3229
1658,3229
257,3229
14075,3229
20912,3229
8126,3229
12296,3229
17152,3229
13148,3229
3331,3229
14483,3229
10283,3229
11611,3229
1656,3229
1657,3229
17799,3229
20913,3229
4310,3229
18070,3229
890,3229
11097,3229
16655,3229
14076,3229
4982,3229
12286,3229
13597,3229
11509,3229
11617,3229
7276,3229
3670,3229
1212,3229
15718,3229
11623,3229
9548,3229
1691,3229
15589,3229
395,3229
20382,3229
1626,3229
12327,3229
7103,3229
17277,3229
95,3229
12799,3229
20914,3229
1358,3229
7885,3229
5504,3229
10960,3229
8216,3229
1654,3229
13361,3229
18066,3229
16959,3229
11528,3229
15582,3229
14790,3229
20915,3229
18702,3229
17296,3229
784,3230
5248,3230
756,3230
943,3230
3350,3230
5171,3230
12854,3230
2332,3230
12262,3230
11635,3230
16620,3230
3300,3230
20916,3230
1231,3231
909,3231
18374,3231
19479,3231
5442,3231
1234,3231
20189,3231
947,3231
18192,3231
11503,3231
20895,3231
5244,3231
20205,3231
1761,3231
5176,3231
7642,3231
922,3231
3965,3231
18460,3231
3917,3231
2765,3231
17385,3231
890,3231
7232,3231
8740,3231
18508,3231
1742,3231
20917,3231
4237,3231
10027,3231
3642,3231
10175,3231
12266,3231
5194,3231
20918,3231
11313,3231
7959,3231
3791,3231
3676,3231
11496,3231
17526,3231
18421,3231
5460,3231
8755,3231
17030,3231
950,3231
3644,3231
9545,3231
20193,3231
3950,3231
7564,3231
9270,3231
2130,3231
3084,3231
14291,3231
12937,3231
20807,3231
6883,3231
9434,3232
2561,3232
16576,3232
2318,3232
16221,3232
3317,3232
4991,3232
17199,3232
16069,3232
20521,3232
12089,3232
8380,3232
10076,3232
15374,3232
17400,3232
3660,3233
8772,3233
871,3233
19382,3233
12921,3233
13161,3233
952,3233
10871,3233
8132,3233
20919,3233
4979,3233
911,3233
5223,3233
10533,3233
4657,3233
383,3233
4619,3233
17718,3233
11886,3233
458,3233
4309,3233
17806,3233
17265,3233
12926,3233
4346,3233
20920,3233
17306,3233
8843,3233
4337,3233
3793,3233
4237,3233
1799,3233
10899,3233
15556,3233
1761,3233
20641,3233
18883,3233
2790,3233
1876,3233
1900,3233
12628,3233
1238,3233
11649,3233
11439,3233
10846,3233
20886,3233
18028,3233
11297,3233
15675,3233
1861,3233
11671,3233
1286,3233
20268,3233
6086,3233
3995,3233
5431,3233
13758,3233
1680,3233
16795,3233
15561,3233
7262,3233
890,3233
18135,3233
18398,3233
8480,3233
14788,3233
12725,3233
14721,3234
2718,3234
2688,3234
9110,3234
18314,3234
6388,3234
20921,3234
10664,3234
600,3234
6396,3234
8873,3234
15480,3234
20922,3234
20923,3234
6593,3234
18157,3234
655,3234
8503,3234
20241,3234
16138,3234
838,3234
6605,3234
14616,3234
7772,3234
2336,3234
8820,3234
20757,3234
6402,3234
18197,3234
2685,3234
4413,3234
2721,3234
20924,3234
20925,3234
2734,3234
20155,3234
7860,3234
11244,3234
743,3234
3355,3234
20926,3234
20927,3234
11628,3235
1767,3235
12692,3235
1762,3235
1761,3235
1725,3235
14873,3235
17194,3235
12045,3235
947,3235
4573,3235
19660,3235
5330,3235
4300,3235
458,3235
3807,3235
12185,3235
20545,3235
6310,3235
18719,3235
17718,3235
3107,3235
18421,3235
20895,3235
20928,3235
8293,3235
12646,3235
11445,3235
17361,3235
20929,3235
5465,3235
949,3235
18150,3235
1737,3235
1869,3235
2319,3235
3670,3235
395,3235
1762,3236
4277,3236
12180,3236
11644,3236
3131,3236
17361,3236
7546,3236
3119,3236
16201,3236
10861,3236
13055,3236
11296,3236
3109,3236
19892,3236
16014,3236
9257,3237
12617,3237
20930,3237
20931,3237
15871,3237
8572,3237
19405,3237
13032,3237
17962,3237
20932,3237
12952,3237
13265,3237
20933,3237
20934,3237
18877,3237
20935,3237
15408,3237
15945,3237
18755,3237
17006,3237
17292,3237
3673,3238
11280,3238
1760,3238
8762,3238
3107,3238
18719,3238
7257,3238
20064,3238
1890,3238
16026,3238
7224,3238
1900,3238
1793,3238
18192,3238
943,3238
2140,3238
1716,3238
3663,3238
3813,3238
1785,3238
10846,3238
19866,3238
7260,3238
3158,3238
19359,3238
15714,3238
5297,3238
19899,3238
1761,3238
7259,3238
461,3238
11479,3238
11463,3238
1931,3238
1786,3238
3680,3238
7225,3238
1771,3238
19324,3238
890,3238
7546,3238
2539,3238
11880,3238
18033,3238
12266,3238
1778,3238
11657,3238
4918,3238
3812,3238
3129,3238
19534,3238
18374,3238
1803,3238
1899,3238
17504,3238
7840,3239
7836,3239
4158,3239
14226,3239
13982,3239
6163,3239
2241,3239
7765,3239
20936,3239
6913,3239
2200,3239
3175,3239
4414,3239
6108,3239
15226,3239
2197,3239
191,3240
917,3240
1725,3240
8750,3240
19556,3240
18842,3240
14332,3240
3792,3240
5447,3240
457,3240
1888,3240
16028,3240
12921,3240
3112,3240
3672,3240
8755,3240
20259,3240
16661,3240
1760,3240
4251,3240
7229,3240
3926,3240
9920,3240
3679,3240
14020,3240
1716,3240
20937,3240
9453,3240
461,3240
9418,3240
20282,3240
8094,3240
15570,3240
1794,3240
2117,3240
11486,3240
17630,3240
4911,3240
3107,3240
13204,3240
10620,3240
11309,3240
13459,3240
3680,3240
11498,3240
615,3240
11549,3240
14049,3240
5329,3240
8768,3240
5994,3240
4279,3240
17321,3240
1755,3240
1776,3240
1899,3240
17279,3240
5378,3241
20938,3241
1849,3241
19396,3241
17002,3241
11073,3241
20312,3241
11040,3241
6568,3241
10769,3241
4287,3241
8289,3241
12259,3241
9578,3241
10470,3241
17578,3241
1288,3241
5213,3241
12634,3241
20939,3241
11322,3241
2165,3241
850,3241
1823,3241
6810,3241
20940,3241
6114,3241
10935,3241
2161,3241
11729,3241
17990,3241
20734,3241
17581,3241
11209,3241
5828,3241
2363,3241
20309,3241
14466,3241
5750,3241
1578,3241
19984,3241
2909,3241
16371,3241
6017,3241
2558,3241
2014,3241
20941,3241
10686,3241
9759,3241
5800,3241
17312,3241
18473,3241
17753,3241
12144,3241
4407,3241
1405,3241
17331,3241
20807,3241
20942,3241
5053,3241
2018,3241
5262,3241
2709,3241
17367,3241
1440,3241
11006,3241
1553,3241
20943,3241
16118,3241
2180,3241
2242,3241
8082,3241
1767,3241
1747,3241
4350,3241
1380,3241
3282,3241
6840,3241
7264,3242
1882,3242
12028,3242
14258,3242
17517,3242
18922,3242
6263,3242
919,3242
9087,3242
8293,3242
5317,3242
11655,3242
4608,3242
12613,3242
18842,3242
909,3242
5200,3242
17361,3242
11497,3242
8772,3242
889,3242
768,3242
11657,3242
1028,3242
615,3242
20247,3242
8920,3242
11469,3242
6135,3242
887,3242
7035,3242
385,3242
18150,3242
9277,3242
11828,3242
3950,3242
7242,3242
949,3242
10657,3242
9514,3242
19811,3242
3141,3242
587,3242
10444,3242
20441,3242
3190,3242
20944,3242
4615,3242
7964,3242
20945,3242
17325,3242
1532,3242
14315,3242
1768,3243
14360,3243
12242,3243
12035,3243
943,3243
5173,3243
18192,3243
5352,3243
8374,3243
20269,3243
13854,3243
8747,3243
5007,3243
3673,3243
20387,3243
10061,3243
10857,3243
13170,3243
10846,3243
20064,3243
19556,3243
458,3243
1681,3243
1921,3243
978,3243
11886,3243
1993,3243
920,3243
19324,3243
4302,3243
18470,3243
17675,3243
395,3243
12297,3243
13658,3243
5182,3243
13458,3243
6258,3243
10633,3243
4001,3243
1775,3243
19900,3243
3672,3243
19811,3243
9277,3243
9963,3243
20749,3243
3107,3243
8769,3243
16100,3243
19892,3243
5465,3243
19013,3243
3851,3243
15567,3243
20946,3243
4615,3243
13456,3244
10515,3244
2778,3244
249,3244
10483,3244
4812,3244
13580,3244
20947,3244
18726,3244
3332,3244
9731,3244
13095,3244
233,3244
4631,3244
18373,3244
20679,3244
11323,3244
2215,3244
18431,3244
2854,3244
14337,3244
8614,3244
12149,3244
13581,3244
14048,3245
14578,3245
7257,3245
20895,3245
710,3245
13006,3245
8109,3245
950,3245
5180,3245
19193,3245
16067,3245
12948,3245
5330,3245
5425,3246
5209,3246
12932,3246
20948,3246
13800,3246
5478,3246
4604,3246
1721,3246
3112,3246
14049,3246
14156,3246
13614,3246
4269,3246
12628,3246
5380,3246
3141,3246
19262,3246
4590,3246
3292,3246
3289,3246
4608,3246
6128,3246
6261,3246
4321,3246
9708,3246
5271,3246
20949,3246
3187,3246
1668,3247
924,3247
14332,3247
949,3247
16880,3247
4903,3247
2300,3247
5508,3247
5297,3247
20950,3247
1761,3247
20951,3247
8774,3247
909,3247
19769,3247
1580,3247
20535,3247
17750,3247
17809,3247
9260,3247
16028,3247
20193,3247
8301,3247
10484,3247
11445,3247
6709,3247
889,3247
3813,3247
914,3247
3812,3247
20268,3247
17581,3247
5343,3247
9708,3247
6136,3247
5269,3247
14250,3247
1532,3247
6700,3247
6787,3247
20642,3247
11674,3247
20952,3247
12266,3248
949,3248
909,3248
3813,3248
20953,3248
7576,3248
17361,3248
19970,3248
20669,3248
15498,3248
20192,3248
1787,3248
367,3249
12854,3249
1198,3249
17812,3249
10857,3249
8740,3249
3956,3249
17744,3249
11313,3249
18458,3249
4001,3249
13436,3249
14821,3249
17298,3249
1719,3249
19530,3249
19996,3249
8103,3249
20642,3249
20945,3249
7759,3250
4401,3250
7770,3250
13711,3250
6394,3250
7787,3250
6154,3250
7771,3250
2336,3250
7854,3250
7829,3250
7828,3250
7941,3251
7823,3251
7756,3251
7833,3251
7851,3251
2242,3251
6154,3251
7846,3251
7771,3251
7854,3251
2194,3251
2231,3252
8306,3252
17955,3252
846,3252
7859,3252
2238,3252
7772,3252
2201,3252
2609,3252
7768,3252
359,3252
14606,3253
5386,3253
14223,3253
7141,3253
20435,3253
2564,3253
14221,3253
2563,3253
14609,3253
16673,3253
17092,3253
2562,3253
2568,3253
1117,3254
20954,3254
8205,3254
5545,3254
1181,3254
7979,3254
15951,3254
8717,3254
6815,3254
2574,3254
16976,3254
9997,3254
16075,3254
16413,3254
20955,3254
4383,3254
16381,3254
4944,3254
5146,3254
8815,3254
1879,3254
20956,3254
9990,3254
1417,3254
9988,3254
8168,3254
5155,3254
20128,3254
13817,3254
4898,3254
2649,3254
14205,3254
3311,3255
938,3255
1450,3255
2636,3255
5027,3255
2643,3255
2642,3255
1394,3255
2446,3255
2634,3255
8521,3255
7433,3255
16383,3255
7432,3255
4894,3255
1003,3255
16510,3255
9831,3255
9920,3255
9633,3255
6179,3255
4889,3255
16382,3255
8560,3255
5770,3255
18847,3255
7434,3255
17634,3255
19125,3255
9922,3255
11176,3255
5556,3255
2675,3256
19386,3256
19142,3256
1439,3256
16838,3256
6419,3256
18962,3256
15066,3256
7662,3256
2988,3256
8736,3256
8711,3256
14524,3256
12456,3256
14695,3256
20957,3256
9068,3257
7510,3257
6335,3257
17884,3257
20958,3257
2408,3257
4228,3257
9328,3257
279,3257
5419,3257
655,3257
17326,3257
3181,3258
12019,3258
20451,3258
4805,3258
9679,3258
18817,3258
18260,3258
20959,3258
3642,3258
18471,3258
18820,3258
19870,3258
12687,3258
17962,3258
2525,3258
12652,3258
19340,3258
16725,3258
14045,3258
16595,3258
4778,3258
20960,3258
6199,3258
11813,3258
1660,3259
12620,3259
11823,3259
15561,3259
20210,3259
20188,3259
1240,3259
9116,3259
10611,3259
10439,3259
2149,3259
17178,3259
8823,3259
11463,3259
1607,3259
15536,3259
8456,3259
17188,3259
885,3259
10627,3259
10344,3259
8104,3259
408,3259
20683,3259
20213,3259
4915,3259
4003,3260
4626,3260
20961,3260
14767,3260
20929,3260
8104,3260
1232,3260
17063,3260
17067,3260
20213,3260
9972,3260
13749,3261
16869,3261
938,3261
5718,3261
2415,3261
1090,3261
7612,3261
19319,3261
15606,3261
18093,3261
9139,3261
13485,3261
7627,3261
16537,3262
5848,3262
5718,3262
849,3262
7622,3262
7614,3262
18094,3262
20962,3262
19439,3262
2351,3262
938,3263
16415,3263
20497,3263
5813,3263
1101,3263
2365,3263
2383,3263
226,3263
20963,3263
291,3263
1088,3263
4221,3263
936,3263
7717,3263
148,3263
602,3264
991,3264
12832,3264
16678,3264
19204,3264
14273,3264
16241,3264
5801,3264
7314,3264
7392,3264
5804,3264
13324,3264
17052,3264
16237,3264
3179,3264
602,3265
5804,3265
991,3265
16202,3265
10408,3265
5799,3265
19202,3265
7392,3265
16785,3265
14001,3265
18708,3266
6213,3266
